row_idx,timestamp,raw_active_count,raw_fresh_count,display_fresh_count,top_bull_ob_id,top_bear_ob_id,top_all_ob_id,best_bull_ob_score,best_bear_ob_score,top_active_distance_atr,top_fresh_distance_atr,distance_to_nearest_active_ob_atr,distance_to_nearest_fresh_ob_atr,fractional_distance_band_active,endpoint_inventory_is_good_bool,endpoint_inventory_warning_flags,fraction_with_active_within_0_5atr,fraction_with_active_within_1_0atr,fraction_with_active_within_2_0atr,fraction_with_fresh_within_0_5atr,fraction_with_fresh_within_1_0atr,fraction_with_fresh_within_2_0atr
3351,2016-02-17 15:00:00+00:00,4,3,0,109.0,,109.0,0.5022124627092391,,6.003469925391323,,3.2998382338870536,4.252141769849957,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3352,2016-02-17 19:00:00+00:00,4,3,0,109.0,,109.0,0.5024123210578253,,5.913703360018877,,3.204591614791091,4.158825396857623,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3353,2016-02-17 23:00:00+00:00,4,3,0,109.0,,109.0,0.49988297342326704,,6.281589030184373,,3.4684688122792164,4.459337627368923,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3354,2016-02-18 03:00:00+00:00,4,3,0,109.0,,109.0,0.4989369624694932,,6.394146501909462,,3.430795304490207,4.474580163378338,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3355,2016-02-18 07:00:00+00:00,4,3,0,109.0,,109.0,0.5003900749722295,,6.087613835196503,,3.0357077076248147,4.110684379131546,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3356,2016-02-18 11:00:00+00:00,4,3,0,109.0,,109.0,0.4959908665928684,,6.8506347482005,,3.802473258252091,4.876130951415449,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3357,2016-02-18 15:00:00+00:00,4,3,0,109.0,,109.0,0.49032033081190085,,8.142764463431446,,5.423545550966707,6.381339393054936,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3358,2016-02-18 19:00:00+00:00,4,3,0,109.0,,109.0,0.49029490100126527,,8.079157029478546,,5.33397909676963,6.300916516678146,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3359,2016-02-18 23:00:00+00:00,4,3,0,109.0,,109.0,0.49090788124632956,,7.850285745329276,,5.048777054724617,6.035555927186065,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3360,2016-02-19 03:00:00+00:00,4,3,0,109.0,,109.0,0.5104810443698511,,8.174638140344555,,5.223231481025009,6.262809100479034,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3361,2016-02-19 07:00:00+00:00,4,3,0,109.0,,109.0,0.5107816777009967,,8.031903956439061,,5.006246263387772,6.071977416325604,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3362,2016-02-19 11:00:00+00:00,4,3,0,109.0,,109.0,0.5089239780282365,,8.505002763297385,,5.5400993816642385,6.584430968318581,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3363,2016-02-19 15:00:00+00:00,4,3,0,109.0,,109.0,0.5068754568013263,,9.098563512739183,,6.020160860162473,7.10447043545647,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3364,2016-02-19 19:00:00+00:00,4,3,0,109.0,,109.0,0.4869521019966536,,8.687800937709673,,5.56157498807947,6.662729422467461,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3365,2016-02-21 23:00:00+00:00,4,3,0,109.0,,109.0,0.4868632171829822,,8.661540662640995,,5.415972798021597,6.5591631827906705,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3366,2016-02-22 03:00:00+00:00,4,3,0,109.0,,109.0,0.48859198271548065,,8.106523972181684,,4.835784698685034,5.987841239948091,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3367,2016-02-22 07:00:00+00:00,4,3,0,109.0,,109.0,0.4957182325302766,,6.458137514506894,,3.3256999039614636,4.429042279359453,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3368,2016-02-22 11:00:00+00:00,4,3,0,109.0,,109.0,0.49263444426470865,,7.045652560663064,,3.998627753732854,5.071885071630269,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3369,2016-02-22 15:00:00+00:00,4,3,0,109.0,,109.0,0.4936868676188008,,6.7966201949412435,,3.7042060965230794,4.793450940722488,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3370,2016-02-22 19:00:00+00:00,4,3,0,109.0,,109.0,0.4917802623079474,,7.173788288981744,,3.9062974495059035,5.057209790834451,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3371,2016-02-22 23:00:00+00:00,4,3,0,109.0,,109.0,0.48900329094083306,,7.8106465634819235,,4.573174934259982,5.713513572017354,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3372,2016-02-23 03:00:00+00:00,4,3,0,109.0,,109.0,0.4881440416556095,,8.006909474880638,,4.7367977449046865,5.888633245736975,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3373,2016-02-23 07:00:00+00:00,4,3,0,109.0,,109.0,0.48656313741377594,,8.422756773733441,,5.080635087186236,6.2578347441211575,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3374,2016-02-23 11:00:00+00:00,4,3,0,109.0,,109.0,0.48599938889420113,,8.560524996515396,,5.2813184516186755,6.436357430363725,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3375,2016-02-23 15:00:00+00:00,4,3,0,109.0,,109.0,0.48488517939967735,,8.880085308404626,,5.5312031188155535,6.710784036101835,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3376,2016-02-23 19:00:00+00:00,4,3,0,109.0,,109.0,0.48286776798818654,,9.548292115367788,,6.150004494174961,7.346987547765485,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3377,2016-02-23 23:00:00+00:00,4,3,0,109.0,,109.0,0.4826330576946313,,9.602669430126365,,6.204287441646209,7.401303734343113,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3378,2016-02-24 03:00:00+00:00,4,3,0,109.0,,109.0,0.4823389787157791,,9.681961599363603,,6.17246556224364,7.408619693776856,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3379,2016-02-24 07:00:00+00:00,4,3,0,109.0,,109.0,0.4808065701776373,,10.26471768886472,,6.978710511056931,8.136144885146823,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3380,2016-02-24 11:00:00+00:00,4,3,0,109.0,,109.0,0.47923339858928155,,10.936088030547323,,7.856819426366723,8.94143401686562,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3381,2016-02-24 15:00:00+00:00,4,3,0,109.0,,109.0,0.4829566028140265,,9.370499433373082,,6.4553993824794,7.482188680324598,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3382,2016-02-24 19:00:00+00:00,4,3,0,109.0,,109.0,0.4863848268039812,,8.252481241841906,,5.375032133175874,6.388559593053869,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3383,2016-02-24 23:00:00+00:00,4,3,0,109.0,,109.0,0.4860554473219422,,8.32893307520994,,5.55680804016359,6.533237071270676,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3384,2016-02-25 03:00:00+00:00,4,3,0,109.0,,109.0,0.4841096302771411,,8.910009339458265,,6.069147931508036,7.069788060292117,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3385,2016-02-25 07:00:00+00:00,4,3,0,109.0,,109.0,0.5049790826136631,,8.934155170739883,,6.04476481671164,7.062498356218738,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3386,2016-02-25 11:00:00+00:00,4,3,0,109.0,,109.0,0.505365482298996,,8.791399847548785,,5.9628059616880495,6.959125085987668,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3387,2016-02-25 15:00:00+00:00,3,2,0,109.0,,109.0,0.4847488734296383,,8.654528461544428,,5.829783880482464,6.82474715938998,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3388,2016-02-25 19:00:00+00:00,3,2,0,109.0,,109.0,0.484395851279542,,8.750167825119066,,5.848941960714136,6.870844336685558,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3389,2016-02-25 23:00:00+00:00,3,2,0,109.0,,109.0,0.5039816573114811,,9.204038765466137,,6.279296678144732,7.309482202411176,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3390,2016-02-26 03:00:00+00:00,3,2,0,109.0,,109.0,0.502401346050906,,9.76698107187831,,6.726971600566063,7.7977578981185305,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3391,2016-02-26 07:00:00+00:00,3,2,0,109.0,,109.0,0.5042226736430135,,9.092477262757017,,6.069792388434403,7.1344764217530985,distant,0,"top_inventory_too_far,active_inventory_cluttered,inventory_semantics_ambiguous",0,0,0,0,0,0
3392,2016-02-26 11:00:00+00:00,2,1,0,110.0,,110.0,0.46058951699911527,,6.346334629675132,,5.312007566313468,6.346334629675132,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3393,2016-02-26 15:00:00+00:00,2,1,0,110.0,,110.0,0.4651248109915597,,5.602745040620809,,4.612297441818209,5.602745040620809,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3394,2016-02-26 19:00:00+00:00,2,1,0,110.0,,110.0,0.463225714839244,,5.881243051743707,,4.852092191729314,5.881243051743707,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3395,2016-02-28 23:00:00+00:00,2,1,0,110.0,,110.0,0.4404993939805697,,6.155221825556886,,5.13327491857922,6.155221825556886,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3396,2016-02-29 03:00:00+00:00,2,1,0,110.0,,110.0,0.4387166231443988,,6.462957649335066,,5.405736985393641,6.462957649335066,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3397,2016-02-29 07:00:00+00:00,2,1,0,110.0,,110.0,0.4346752460176464,,7.285429792178409,,6.220069890357975,7.285429792178409,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3398,2016-02-29 11:00:00+00:00,2,1,0,110.0,,110.0,0.4346164111241823,,7.287858964818132,,6.213777310465784,7.287858964818132,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3399,2016-02-29 15:00:00+00:00,2,1,0,110.0,,110.0,0.43354203824809906,,7.5302953382818245,,6.424830624523672,7.5302953382818245,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3400,2016-02-29 19:00:00+00:00,2,1,0,110.0,,110.0,0.43118392512955067,,8.131361385084352,,7.008623815394949,8.131361385084352,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3401,2016-02-29 23:00:00+00:00,2,1,0,110.0,,110.0,0.4296477182076002,,8.566808212619208,,7.466289443526323,8.566808212619208,distant,0,"top_inventory_too_far,inventory_semantics_ambiguous",0,0,0,0,0,0
3402,2016-03-01 03:00:00+00:00,1,0,0,111.0,,111.0,0.37329341380841435,,8.022159851659266,,8.022159851659266,,distant,0,"no_fresh_inventory,top_inventory_too_far,raw_active_inventory_exists_but_low_monitorability",0,0,0,0,0,0
3403,2016-03-01 07:00:00+00:00,1,0,0,111.0,,111.0,0.3757840449599063,,7.383244598859013,,7.383244598859013,,distant,0,"no_fresh_inventory,top_inventory_too_far,raw_active_inventory_exists_but_low_monitorability",0,0,0,0,0,0
3404,2016-03-01 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3405,2016-03-01 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3406,2016-03-01 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3407,2016-03-01 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3408,2016-03-02 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3409,2016-03-02 07:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3410,2016-03-02 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3411,2016-03-02 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3412,2016-03-02 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3413,2016-03-02 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3414,2016-03-03 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3415,2016-03-03 07:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3416,2016-03-03 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3417,2016-03-03 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3418,2016-03-03 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3419,2016-03-03 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3420,2016-03-04 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3421,2016-03-04 07:00:00+00:00,1,1,1,112.0,,112.0,0.8091747544422403,,1.1063516230063823,1.1063516230063823,1.1063516230063823,1.1063516230063823,context_near,0,,0,0,1,0,0,1
3422,2016-03-04 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3423,2016-03-04 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3424,2016-03-04 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3425,2016-03-06 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3426,2016-03-07 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3427,2016-03-07 07:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3428,2016-03-07 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3429,2016-03-07 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3430,2016-03-07 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3431,2016-03-07 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3432,2016-03-08 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3433,2016-03-08 07:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3434,2016-03-08 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3435,2016-03-08 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3436,2016-03-08 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3437,2016-03-08 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3438,2016-03-09 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3439,2016-03-09 07:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3440,2016-03-09 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3441,2016-03-09 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3442,2016-03-09 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3443,2016-03-09 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3444,2016-03-10 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3445,2016-03-10 07:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3446,2016-03-10 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3447,2016-03-10 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3448,2016-03-10 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3449,2016-03-10 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3450,2016-03-11 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3451,2016-03-11 07:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3452,2016-03-11 11:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3453,2016-03-11 15:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3454,2016-03-11 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3455,2016-03-13 19:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3456,2016-03-13 23:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3457,2016-03-14 02:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3458,2016-03-14 03:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3459,2016-03-14 06:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3460,2016-03-14 10:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3461,2016-03-14 14:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3462,2016-03-14 18:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3463,2016-03-14 22:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3464,2016-03-15 02:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3465,2016-03-15 06:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3466,2016-03-15 10:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3467,2016-03-15 14:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3468,2016-03-15 18:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3469,2016-03-15 22:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3470,2016-03-16 02:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3471,2016-03-16 06:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3472,2016-03-16 10:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3473,2016-03-16 14:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3474,2016-03-16 18:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3475,2016-03-16 22:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3476,2016-03-17 02:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3477,2016-03-17 06:00:00+00:00,1,1,1,113.0,,113.0,0.8248657140759932,,0.6767651495536272,0.6767651495536272,0.6767651495536272,0.6767651495536272,tradable_near,1,,0,1,1,0,1,1
3478,2016-03-17 10:00:00+00:00,1,0,0,113.0,,113.0,0.7930762238715356,,0.27284698574402816,,0.27284698574402816,,near,1,no_fresh_inventory,1,1,1,0,0,0
3479,2016-03-17 14:00:00+00:00,1,0,0,113.0,,113.0,0.8438308392887428,,0.0,,0.0,,near,1,no_fresh_inventory,1,1,1,0,0,0
3480,2016-03-17 18:00:00+00:00,1,0,0,113.0,,113.0,0.8311757612403203,,0.0,,0.0,,near,1,no_fresh_inventory,1,1,1,0,0,0
3481,2016-03-17 22:00:00+00:00,1,0,0,113.0,,113.0,0.7948068671421922,,0.08912772815660917,,0.08912772815660917,,near,1,no_fresh_inventory,1,1,1,0,0,0
3482,2016-03-18 02:00:00+00:00,1,0,0,113.0,,113.0,0.762063467975862,,0.18228435149715488,,0.18228435149715488,,near,1,no_fresh_inventory,1,1,1,0,0,0
3483,2016-03-18 06:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3484,2016-03-18 10:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3485,2016-03-18 14:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3486,2016-03-18 18:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3487,2016-03-20 18:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3488,2016-03-20 22:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3489,2016-03-21 02:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3490,2016-03-21 06:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3491,2016-03-21 10:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
3492,2016-03-21 14:00:00+00:00,0,0,0,,,,,,,,,,distant,0,"no_active_inventory,no_fresh_inventory",0,0,0,0,0,0
