range_id,candidate_lookback_bars,birth_idx,confirm_idx,end_idx,state,confirm_latency_bars,low,high,mid,width_abs,width_atr,strength_raw,strength,strength_raw_legacy,strength_legacy,upper_touches,lower_touches,close_inside_frac,boundary_stability_score,candidate_boundary_drift_abs,candidate_boundary_drift_atr,confirm_close_position_in_range,confirm_dist_to_upper_atr,confirm_dist_to_lower_atr,confirm_regime,range_recent_pressure_imbalance,range_recent_upper_pressure_count,range_recent_lower_pressure_count,range_recent_pressure_dominant_side,range_recent_equilibrium_score,range_recent_expansion_veto_flag,range_viability_gate_pass,range_recent_upper_touch_freshness,range_recent_lower_touch_freshness,range_recent_two_sided_freshness_score,range_strength_structure,range_strength_monitorability,range_strength_semantic,range_strength_formation,range_strength_viability,range_strength_formation_legacy,range_strength_viability_legacy,range_touch_quality_score,range_containment_quality_score,range_stability_quality_score,break_pending_count,reclaimed_count,total_pending_bars,mean_pending_duration_bars,first_breach_idx,first_breach_side,first_upper_breach_idx,first_lower_breach_idx,bars_to_first_breach,breakout_side_first,accepted_breakout_side,bars_to_breakout_accept,audit_range_recent_pressure_imbalance_legacy,audit_range_recent_pressure_imbalance_v2,duration_bars,rb_micro_box_risk_score,rb_late_confirm_fragility_score,rb_boundary_relevance_score,rb_monitor_worthiness_score,rb_plausibility_score,birth_timestamp,confirm_timestamp,active_start_idx,active_start_timestamp,end_timestamp,range_state,geometry_upper_edge_miss_atr,geometry_lower_edge_miss_atr,geometry_chart_fit_score,geometry_visible_width_ratio,geometry_upper_swing_confluence,geometry_lower_swing_confluence,geometry_review_bucket_suggested,geometry_review_bucket_manual,geometry_review_notes,candidate_lineage_id,candidate_birth_idx,last_idx,last_timestamp,maturity_pass_idx,maturity_pass_timestamp,viability_pass_idx,viability_pass_timestamp,range_confirm_idx,range_confirm_timestamp
99,8,7953,7957,7972,4,4,1492.828,1508.431,1500.6295,15.603000000000065,2.0396053712493116,0.7132648021032464,0.7132648021032464,0.585206860564431,0.585206860564431,3,2,1.0,1.0,0.0,0.0,0.6262898160610071,0.7622212984525382,1.2773840727967734,0.0,0.5595410390212432,2,0,1,0.4702087205452068,0,1,0.875,0.25,0.25,0.7129272966602682,0.732712176915076,0.696983008132186,0.7129272966602682,0.7121616360342053,0.7129272966602682,0.7014178100765026,0.25,1.0,1.0,1,1,2,2.0,7965.0,-1,7972.0,7965.0,8.0,-1,1,15.0,0.8,0.5649670430640384,15,0.2,0.23684210526315788,0.669154879086406,0.75,0.74242029871897,2019-08-20 09:00:00+00:00,2019-08-21 01:00:00+00:00,7957,2019-08-21 01:00:00+00:00,2019-08-23 13:00:00+00:00,accepted_breakout,22.72596486231454,0.19317462365706076,0.0,0.2502526103065018,1,1,box_too_narrow_for_visible_structure,,,1407,7953,7959,2019-08-21 09:00:00+00:00,7957.0,2019-08-21 01:00:00+00:00,7957.0,2019-08-21 01:00:00+00:00,7957.0,2019-08-21 01:00:00+00:00
101,16,7961,7964,7972,4,3,1492.828,1508.431,1500.6295,15.603000000000065,2.286071902232847,0.6938681188220706,0.6938681188220706,0.6435776757685802,0.6435776757685802,4,2,1.0,1.0,0.0,0.0,0.332692430942768,1.5255130837690432,0.7605588184638037,0.0,0.44209179909918417,0,0,0,0.989382383729628,0,1,0.8125,0.125,0.125,0.7288572696531909,0.7183917175384068,0.6676700317673689,0.7288572696531909,0.7051896388179035,0.7288572696531909,0.8049924691812683,0.25,1.0,1.0,1,1,2,2.0,7965.0,-1,7972.0,7965.0,1.0,-1,1,8.0,0.2,0.44209179909918417,8,0.4166666666666667,0.5075757575757576,0.5251143777757347,0.4583333333333333,0.5068467762621154,2019-08-21 17:00:00+00:00,2019-08-22 05:00:00+00:00,7964,2019-08-22 05:00:00+00:00,2019-08-23 13:00:00+00:00,accepted_breakout,20.27582770022546,0.17234803490440467,0.0,0.2502526103065018,1,1,box_too_narrow_for_visible_structure,,,1413,7961,7965,2019-08-22 09:00:00+00:00,7964.0,2019-08-22 05:00:00+00:00,7964.0,2019-08-22 05:00:00+00:00,7964.0,2019-08-22 05:00:00+00:00
102,8,8004,8007,8012,4,3,1516.711,1533.829,1525.27,17.117999999999938,1.9759643574694652,0.6585349937577529,0.6585349937577529,0.6046010904238607,0.6046010904238607,3,2,1.0,1.0,0.0,0.0,0.6207500876270601,0.7493843094223471,1.226580048047118,0.0,0.523891606259382,0,0,0,0.9286910464618174,0,1,0.625,0.5,0.5,0.7409578568735397,0.6821072219051109,0.6255466640154463,0.7409578568735397,0.6617189893875216,0.7409578568735397,0.6932871750964932,0.25,1.0,1.0,0,0,0,,8012.0,1,8012.0,,5.0,1,1,5.0,0.0,0.31479913019573275,5,0.2666666666666667,0.4583333333333333,0.6152495559236151,0.3125,0.5181873889809038,2019-09-01 21:00:00+00:00,2019-09-02 09:00:00+00:00,8007,2019-09-02 09:00:00+00:00,2019-09-03 09:00:00+00:00,accepted_breakout,7.98799833627263,0.0,0.0,0.5202723238708867,1,1,box_too_narrow_for_visible_structure,,,1424,8004,8009,2019-09-02 21:00:00+00:00,8007.0,2019-09-02 09:00:00+00:00,8007.0,2019-09-02 09:00:00+00:00,8007.0,2019-09-02 09:00:00+00:00
103,8,8020,8023,8024,4,3,1533.819,1556.866,1545.3425,23.047000000000025,2.6942051093826493,0.6302080213993021,0.6302080213993021,0.5584084557392444,0.5584084557392444,2,2,0.875,1.0,0.0,0.0,0.30563630841324635,1.8707582056428298,0.8234469037398195,2.0,0.5749356673992304,0,0,0,0.778235779060187,0,1,0.625,0.375,0.375,0.7363539089097358,0.6536127010349199,0.5935647485037139,0.7363539089097358,0.6183184760001971,0.7363539089097358,0.5972374809237176,0.25,0.875,1.0,0,0,0,,8024.0,-1,,8024.0,1.0,-1,-1,1.0,0.4,0.26280793516342144,1,0.7166666666666667,0.8333333333333334,0.4466272225546188,0.0625,0.22353180563865468,2019-09-04 17:00:00+00:00,2019-09-05 05:00:00+00:00,8023,2019-09-05 05:00:00+00:00,2019-09-05 09:00:00+00:00,accepted_breakout,0.0,10.313245974938763,0.0,0.4533865795841282,1,1,box_too_narrow_for_visible_structure,,,1428,8020,8023,2019-09-05 05:00:00+00:00,8023.0,2019-09-05 05:00:00+00:00,8023.0,2019-09-05 05:00:00+00:00,8023.0,2019-09-05 05:00:00+00:00
104,16,8198,8201,8234,4,3,1476.973,1498.09,1487.5315,21.116999999999962,2.9511460409354644,0.6155927733712896,0.6155927733712896,0.5807126320308661,0.5807126320308661,2,2,1.0,1.0,0.0,0.0,0.5332670360373153,1.3773971387725517,1.5737489021629127,0.0,0.5310549329893688,0,0,0,0.858770974412395,0,1,0.4375,0.8125,0.4375,0.7182582262011857,0.6426208061234328,0.5764627534067058,0.7182582262011857,0.6238004878043524,0.7182582262011857,0.680835319961485,0.25,1.0,1.0,0,0,0,,8234.0,1,8234.0,,33.0,1,1,33.0,0.4,0.3410161507149628,33,0.2666666666666667,0.3611111111111111,0.6055488382816415,0.5,0.6008316540148548,2019-10-16 09:00:00+00:00,2019-10-16 21:00:00+00:00,8201,2019-10-16 21:00:00+00:00,2019-10-24 09:00:00+00:00,accepted_breakout,1.9304364883935943,0.0,0.3565211705354686,0.7875363616021445,1,1,box_too_narrow_for_visible_structure,,,1451,8198,8201,2019-10-16 21:00:00+00:00,8201.0,2019-10-16 21:00:00+00:00,8201.0,2019-10-16 21:00:00+00:00,8201.0,2019-10-16 21:00:00+00:00
106,12,8329,8332,8335,4,3,1461.062,1474.378,1467.7199999999998,13.316000000000031,2.4864756358539575,0.6552726035943977,0.6552726035943977,0.5663576425754584,0.5663576425754584,2,2,0.9166666666666666,0.7369796832004796,0.9859999999998763,0.18411422175966424,0.46507960348454463,1.3300665330570178,1.1564091027969396,0.0,0.5153569966128609,0,0,0,0.9720636827876414,0,1,0.5,0.16666666666666663,0.16666666666666663,0.677700204797935,0.6720278623068017,0.6376097700834124,0.677700204797935,0.6690901478479954,0.677700204797935,0.7261754744595489,0.25,0.9166666666666666,0.7369796832004796,0,0,0,,8335.0,-1,,8335.0,3.0,-1,-1,3.0,0.4,0.42542088847372955,3,0.4166666666666667,0.5833333333333334,0.5699085315665466,0.1875,0.4081021328916366,2019-11-15 06:00:00+00:00,2019-11-15 18:00:00+00:00,8332,2019-11-15 18:00:00+00:00,2019-11-18 06:00:00+00:00,accepted_breakout,0.2783055623074087,1.9252149230715287,0.2654931715403541,0.7648038596289793,1,1,box_too_narrow_for_visible_structure,,,1476,8329,8334,2019-11-18 02:00:00+00:00,8332.0,2019-11-15 18:00:00+00:00,8332.0,2019-11-15 18:00:00+00:00,8332.0,2019-11-15 18:00:00+00:00
107,5,8455,8459,8467,4,4,1473.724,1479.778,1476.751,6.054000000000087,1.2384409917499202,0.6490128201011929,0.6490128201011929,0.5901334176098469,0.5901334176098469,2,2,1.0,1.0,0.0,0.0,0.5307234886025635,0.581171268179984,0.6572697235699361,0.0,0.42551182986350894,0,1,-1,0.7275630437176636,0,1,0.4,0.8,0.4,0.73716453023412,0.6695287039037888,0.617675204085744,0.73716453023412,0.6483965807195236,0.73716453023412,0.6675750876185523,0.25,1.0,1.0,1,1,2,2.0,8461.0,1,8461.0,8467.0,2.0,1,-1,8.0,0.0,0.3049086794993062,8,0.3,0.4444444444444444,0.44008480610575385,0.5,0.5361323126375496,2019-12-16 10:00:00+00:00,2019-12-17 02:00:00+00:00,8459,2019-12-17 02:00:00+00:00,2019-12-18 10:00:00+00:00,accepted_breakout,0.5313131625836659,2.775263434346927,0.0,0.5965119716228352,1,1,box_too_narrow_for_visible_structure,,,1492,8455,8460,2019-12-17 06:00:00+00:00,8459.0,2019-12-17 02:00:00+00:00,8459.0,2019-12-17 02:00:00+00:00,8459.0,2019-12-17 02:00:00+00:00
108,12,8462,8465,8467,4,3,1473.724,1480.436,1477.08,6.711999999999989,1.6207610802063965,0.5974902979702048,0.5974902979702048,0.5705985561260429,0.5705985561260429,2,4,1.0,0.8047525175811187,0.5660000000000309,0.13667323769321693,0.48897497020264574,0.828249479306866,0.7925116008995307,0.0,0.5160572661917824,0,0,0,0.7710568136671024,0,1,0.6666666666666667,0.75,0.6666666666666667,0.6834763987276612,0.6169718272128014,0.5673680372852307,0.6834763987276612,0.6186851092174142,0.6834763987276612,0.7247458170910065,0.25,1.0,0.8047525175811187,0,0,0,,8467.0,-1,,8467.0,2.0,-1,-1,2.0,0.0,0.4928140107341367,2,0.5666666666666667,0.7000000000000001,0.38860790003969164,0.125,0.2875686416765896,2019-12-17 14:00:00+00:00,2019-12-18 02:00:00+00:00,8465,2019-12-18 02:00:00+00:00,2019-12-18 10:00:00+00:00,accepted_breakout,0.0,2.1206086708117473,0.29313044306275093,0.6613459454133475,1,1,box_too_narrow_for_visible_structure,,,1496,8462,8466,2019-12-18 06:00:00+00:00,8465.0,2019-12-18 02:00:00+00:00,8465.0,2019-12-18 02:00:00+00:00,8465.0,2019-12-18 02:00:00+00:00
109,12,8583,8586,8588,4,3,1546.882,1558.022,1552.452,11.139999999999873,1.8728769088993455,0.5965209169339591,0.5965209169339591,0.518978207714142,0.518978207714142,7,2,1.0,1.0,0.0,0.0,0.7664272890484837,0.43745293689011616,1.4354239720092294,0.0,0.5952539411891755,2,0,1,0.5976062238180591,0,1,1.0,0.6666666666666667,0.6666666666666667,0.6912822663011912,0.6206708571151663,0.5610731512829882,0.6912822663011912,0.5896133279546636,0.6912822663011912,0.5845786229770085,0.25,1.0,1.0,1,0,2,2.0,8587.0,1,8587.0,,1.0,1,1,2.0,0.2,0.48551861569255383,2,0.6166666666666667,0.7833333333333333,0.3398694910276519,0.20833333333333331,0.27788403942357964,2020-01-16 18:00:00+00:00,2020-01-17 06:00:00+00:00,8586,2020-01-17 06:00:00+00:00,2020-01-17 14:00:00+00:00,accepted_breakout,1.6824383839789292,0.5718475116601865,0.2485713681202948,0.8426626323751777,0,1,box_not_visually_real,,,1519,8583,8586,2020-01-17 06:00:00+00:00,8586.0,2020-01-17 06:00:00+00:00,8586.0,2020-01-17 06:00:00+00:00,8586.0,2020-01-17 06:00:00+00:00
110,8,8612,8615,8617,4,3,1551.862,1567.849,1559.8555000000001,15.986999999999853,2.7559408558222493,0.6498161079141811,0.6498161079141811,0.6058231145027461,0.6058231145027461,2,2,0.875,1.0,0.0,0.0,0.5846625383123829,1.144645479618412,1.6112953762038373,0.0,0.535510949428172,0,0,0,0.8366798023394022,0,1,0.625,0.375,0.375,0.7099831969384202,0.6777021239005879,0.6167651202417211,0.7099831969384202,0.6618639245754162,0.7099831969384202,0.755486977520896,0.25,0.875,1.0,0,0,0,,8617.0,1,8617.0,,2.0,1,1,2.0,0.4,0.3919857923594568,2,0.5666666666666667,0.7000000000000001,0.4764216302905931,0.125,0.30952207423931494,2020-01-23 18:00:00+00:00,2020-01-24 06:00:00+00:00,8615,2020-01-24 06:00:00+00:00,2020-01-24 14:00:00+00:00,accepted_breakout,7.4094478322567845,0.0,0.0,0.4391188507704531,1,1,box_too_narrow_for_visible_structure,,,1529,8612,8616,2020-01-24 10:00:00+00:00,8615.0,2020-01-24 06:00:00+00:00,8615.0,2020-01-24 06:00:00+00:00,8615.0,2020-01-24 06:00:00+00:00
111,5,8642,8645,8648,4,3,1570.705,1585.896,1578.3004999999998,15.191000000000031,2.2430444216804744,0.696254241882358,0.696254241882358,0.5494678491453835,0.5494678491453835,2,2,0.8,0.9512734738230177,0.23099999999999454,0.03410856832388758,0.565795536831019,0.9739398989799478,1.2691045227005266,0.0,0.38277041629802383,0,2,-1,0.5883308099093827,0,1,0.4,0.8,0.4,0.705472149339199,0.7195721869525809,0.6751923028302762,0.705472149339199,0.6841942632230895,0.705472149339199,0.6314423365497336,0.25,0.8,0.9512734738230177,1,0,2,2.0,8647.0,1,8647.0,,2.0,1,1,3.0,0.4,0.10824845918589371,3,0.4666666666666667,0.6666666666666666,0.5750555599332422,0.2708333333333333,0.4118888899833105,2020-01-30 18:00:00+00:00,2020-01-31 06:00:00+00:00,8645,2020-01-31 06:00:00+00:00,2020-01-31 18:00:00+00:00,accepted_breakout,2.686973089674548,0.0,0.10434230344181739,0.7159487227825421,1,1,box_too_narrow_for_visible_structure,,,1540,8642,8645,2020-01-31 06:00:00+00:00,8645.0,2020-01-31 06:00:00+00:00,8645.0,2020-01-31 06:00:00+00:00,8645.0,2020-01-31 06:00:00+00:00
112,16,8693,8696,8706,4,3,1560.834,1576.93,1568.882,16.096000000000004,2.9178447646765977,0.6065084677544723,0.6065084677544723,0.5146565199344295,0.5146565199344295,2,2,0.9375,1.0,0.0,0.0,0.30057157057653855,2.040823581059222,0.8770211836173755,0.0,0.5912725297691984,0,0,0,0.7485503644797822,0,1,0.25,0.8125,0.25,0.666916020699891,0.6358031604724882,0.5722357174000718,0.666916020699891,0.6071142650102417,0.666916020699891,0.6194935693060882,0.25,0.9375,1.0,2,2,4,2.0,8700.0,1,8700.0,,4.0,1,1,10.0,0.2,0.5643313253555162,10,0.2666666666666667,0.07692307692307693,0.6119529298698851,0.875,0.7905202837495225,2020-02-12 06:00:00+00:00,2020-02-12 18:00:00+00:00,8696,2020-02-12 18:00:00+00:00,2020-02-14 10:00:00+00:00,accepted_breakout,2.7194729809004863,0.0,0.09350900636650461,0.6698015063875843,1,1,box_too_narrow_for_visible_structure,,,1557,8693,8699,2020-02-13 06:00:00+00:00,8696.0,2020-02-12 18:00:00+00:00,8696.0,2020-02-12 18:00:00+00:00,8696.0,2020-02-12 18:00:00+00:00
113,16,8760,8763,8766,4,3,1624.013,1660.245,1642.129,36.23199999999997,2.5896428309243444,0.646088454116446,0.646088454116446,0.5537249107453701,0.5537249107453701,2,2,1.0,1.0,0.0,0.0,0.18616140428350972,2.1075512849267453,0.48209154599759946,1.0,0.5104011484451807,0,1,-1,0.8342901302715898,0,1,0.8125,0.4375,0.4375,0.7170947170647355,0.6716519856164272,0.6132540855847354,0.7170947170647355,0.6380218298251565,0.7170947170647355,0.6202970067234571,0.25,1.0,1.0,1,1,2,2.0,8764.0,-1,,8764.0,1.0,-1,-1,3.0,0.2,0.345149146107849,3,0.5166666666666667,0.5833333333333334,0.550068686360703,0.35416666666666663,0.44147550492350907,2020-02-27 14:00:00+00:00,2020-02-28 02:00:00+00:00,8763,2020-02-28 02:00:00+00:00,2020-02-28 14:00:00+00:00,accepted_breakout,0.0,23.7735487167645,0.0,0.3704817121179591,1,0,box_too_narrow_for_visible_structure,,,1565,8760,8763,2020-02-28 02:00:00+00:00,8763.0,2020-02-28 02:00:00+00:00,8763.0,2020-02-28 02:00:00+00:00,8763.0,2020-02-28 02:00:00+00:00
114,8,9068,9076,9078,4,8,1694.127,1710.331,1702.2289999999998,16.20399999999995,1.6648898730636403,0.6788632481830471,0.6788632481830471,0.5903289602368983,0.5903289602368983,2,2,1.0,0.8457348047581041,1.0509999999999309,0.10798563666932709,0.3978030116020834,1.002591667573114,0.6622982054905264,0.0,0.4818616484551644,0,0,0,0.9708302476754638,0,1,0.5,0.625,0.5,0.7393698239078483,0.690485022633944,0.6594199055283256,0.7393698239078483,0.6727692264653735,0.7393698239078483,0.6640362760023284,0.25,1.0,0.8457348047581041,1,0,0,0.0,9077.0,1,9077.0,,1.0,1,0,2.0,0.0,0.4818616484551644,2,0.55,0.85,0.438760873025059,0.20833333333333331,0.3026068849229314,2020-05-11 21:00:00+00:00,2020-05-13 05:00:00+00:00,9076,2020-05-13 05:00:00+00:00,2020-05-13 13:00:00+00:00,accepted_breakout,5.444203936036319,1.851173491931061,0.0,0.5715696649029983,1,1,box_too_narrow_for_visible_structure,,,1633,9068,9076,2020-05-13 05:00:00+00:00,9076.0,2020-05-13 05:00:00+00:00,9076.0,2020-05-13 05:00:00+00:00,9076.0,2020-05-13 05:00:00+00:00
